SheetID	CateName
20160101WDGCP00610000149	其它面类
20160101WDGCP00610000152	海苔
20160101WDGCP00610000152	毛绒玩具
20160101WDGCP00610000153	苹果
20160101WDGCP00610000153	其它豆制品
20160101WDGCP00610000153	毛绒玩具
20160101WDGCP00610000154	面粉
20160101WDGCP00610000155	根茎菜
20160101WDGCP00610000156	根茎菜
20160101WDGCP00610000156	苹果
20160101WDGCP00610000156	生抽
20160101WDGCP00610000159	叶菜
20160101WDGCP00610000159	根茎菜
20160101WDGCP00610000129	硬糖
20160101WDGCP00610000129	散装火锅食品
20160101WDGCP00610000129	柑桔类
20160101WDGCP00610000129	巧克力味盒装饼干
20160101WDGCP00610000130	叶菜
20160101WDGCP00610000133	散装火锅食品
20160101WDGCP00610000133	收银（购物袋收入
20160101WDGCP00610000133	黄酒及礼盒
20160101WDGCP00610000133	水产联营
20160101WDGCP00610000133	老酒类
20160101WDGCP00610000135	调味菜
20160101WDGCP00610000137	葵瓜子类
20160101WDGCP00610000137	散装饼干
20160101WDGCP00610000138	收银（购物袋收入
20160101WDGCP00610000138	水产联营
20160101WDGCP00610000140	麻油类
20160101WDGCP00610000140	结球类
20160101WDGCP00610000141	柑桔类
20160101WDGCP00610000142	收银（购物袋收入
20160101WDGCP00610000144	叶菜
20160101WDGCP00610000144	食用菌类
20160101WDGCP00610000145	叶菜
20160101WDGCP00610000145	散装火锅食品
20160101WDGCP00610000146	收银（购物袋收入
20160101WDGCP00610000146	组合软抽类
20160101WDGCP00610000150	收银（购物袋收入
20160101WDGCP00610000152	收银（购物袋收入
20160101WDGCP00610000153	收银（购物袋收入
20160101WDGCP00610000153	水产联营
20160101WDGCP00610000153	水产联营
20160101WDGCP00610000155	叶菜
20160101WDGCP00610000155	叶菜
20160101WDGCP00610000155	XL号纸尿裤/片
20160101WDGCP00610000156	叶菜
20160101WDGCP00610000156	叶菜
20160101WDGCP00610000157	可乐
20160101WDGCP00610000157	收银（购物袋收入
20160101WDGCP00610000159	叶菜
20160101WDGCP00610000159	食用菌类
20160101WDGCP00610000160	柑桔类
20160101WDGCP00610000161	综合口味炖料
20160101WDGCP00610000161	其它豆
20160101WDGCP00610000162	收银（购物袋收入
20160101WDGCP00610000162	食用菌类
20160101WDGCP00610000163	调味菜
20160101WDGCP00610000163	其他水果
20160101WDGCP00610000163	其他水果
20160101WDGCP00610000163	可乐
20160101WDGCP00610000164	收银（购物袋收入
20160101WDGCP00610000165	收银（购物袋收入
20160101WDGCP00610000166	收银（购物袋收入
20160101WDGCP00310000447	鸡蛋类
20160101WDGCP00310000447	成人牙膏
20160101WDGCP00310000447	成人软牙刷
20160101WDGCP00310000447	手套
20160101WDGCP00310000450	海绵块/钢丝球
20160101WDGCP00310000450	综合口味袋装饼干
20160101WDGCP00310000450	汤勺/汤匙
20160101WDGCP00310000452	蔬菜联营
20160101WDGCP00310000452	蔬菜联营
20160101WDGCP00310000452	散装蛋糕
20160101WDGCP00310000455	调味菜
20160101WDGCP00310000456	散装丁优米
20160101WDGCP00310000456	散装丁优米
20160101WDGCP00310000457	散装滋补药材类
20160101WDGCP00310000462	调味菜
20160101WDGCP00310000462	其他水果
20160101WDGCP00310000463	鸡蛋类
20160101WDGCP00310000466	特殊性牙膏
20160101WDGCP00310000466	乳饮品
20160101WDGCP00310000466	布拖鞋类
20160101WDGCP00310000466	布拖鞋类
20160101WDGCP00310000466	布拖鞋类
20160101WDGCP00310000469	鸡蛋类
20160101WDGCP00310000469	其它米制品
20160101WDGCP00310000469	洗衣粉
20160101WDGCP00310000455	煮儿单挂面
20160101WDGCP00310000457	根茎菜
20160101WDGCP00310000462	散装火锅食品
20160101WDGCP00310000463	豆类
20160101WDGCP00310000466	卫生护垫
20160101WDGCP00310000467	豆类
20160101WDGCP00310000468	其它冲饮茶
20160101WDGCP00610000123	散装滋补药材类
20160101WDGCP00610000124	结球类
20160101WDGCP00610000124	根茎菜
20160101WDGCP00610000124	散装花生类
20160101WDGCP00610000125	伊利常温
20160101WDGCP00610000125	无芯纸
20160101WDGCP00610000126	盐类
20160101WDGCP00610000126	水产联营
20160101WDGCP00610000127	散装花生类
20160101WDGCP00610000127	其它冲饮茶
20160101WDGCP00610000127	其它冲饮茶
20160101WDGCP00610000128	结球类
20160101WDGCP00610000128	根茎菜
20160101WDGCP00610000128	散装花生类
20160101WDGCP00610000128	组合软抽类
20160101WDGCP00610000129	梨
20160101WDGCP00610000129	散装花生类
20160101WDGCP00610000129	散装花生类
20160101WDGCP00610000129	散装花生类
20160101WDGCP00610000129	散装花生类
20160101WDGCP00610000130	根茎菜
20160101WDGCP00610000131	根茎菜
20160101WDGCP00610000132	结球类
20160101WDGCP00610000132	散装花生类
20160101WDGCP00610000134	调味菜
20160101WDGCP00610000135	结球类
20160101WDGCP00610000137	山楂类包装
20160101WDGCP00610000138	蚝油
20160101WDGCP00610000138	辣椒酱类
20160101WDGCP00610000139	其他水果
20160101WDGCP00610000140	叶菜
20160101WDGCP00610000140	叶菜
20160101WDGCP00610000141	组合软抽类
20160101WDGCP00610000143	其它豆
20160101WDGCP00610000144	结球类
20160101WDGCP00610000145	其他水果
20160101WDGCP00610000146	盒装蛋
20160101WDGCP00610000146	盒装蛋
20160101WDGCP00610000147	结球类
20160101WDGCP00610000148	散装蛋糕
20160101WDGCP00610000149	散装滋补药材类
20160101WDGCP00610000149	组合软抽类
20160101WDGCP00610000150	结球类
20160101WDGCP00610000152	梅类散装
20160101WDGCP00610000152	兵器类模型玩具
20160101WDGCP00610000153	调味菜
20160101WDGCP00610000154	叶菜
20160101WDGCP00610000155	结球类
20160101WDGCP00610000155	结球类
20160101WDGCP00610000155	结球类
20160101WDGCP00610000155	其他水果
20160101WDGCP00610000155	休闲食品联营
20160101WDGCP00610000156	结球类
20160101WDGCP00610000158	肉类联营
20160101WDGCP00610000159	调味菜
20160101WDGCP00610000159	根茎菜
20160101WDGCP00610000159	散装花生类
20160101WDGCP00610000159	水产联营
20160101WDGCP00610000160	柑桔类
20160101WDGCP00610000161	煮儿单挂面
20160101WDGCP00610000162	散装滋补药材类
20160101WDGCP00610000162	散装滋补药材类
20160101WDGCP00610000162	散装花生类
20160101WDGCP00610000163	根茎菜
20160101WDGCP00610000163	鸟蛋类
20160101WDGCP00610000163	其它贝类
20160101WDGCP00610000164	散装滋补药材类
20160101WDGCP00610000165	结球类
20160101WDGCP00610000165	散装花生类
20160101WDGCP00610000167	散装花生类
20160101WDGCP00610000167	无芯纸
20160101WDGCP00610000168	水产联营
20160101WDGCP00510000551	咖啡味
20160101WDGCP00510000554	梨
20160101WDGCP00510000554	其他水果
20160101WDGCP00510000555	单根火腿肠
20160101WDGCP00510000557	散装普通大米
20160101WDGCP00510000564	梨
20160101WDGCP00510000564	可乐
20160101WDGCP00510000564	煮成人面
20160101WDGCP00510000564	煮成人面
20160101WDGCP00510000565	散装普通大米
20160101WDGCP00510000566	一般性洗发水
20160101WDGCP00510000566	散装蛋黄派
20160101WDGCP00510000570	叶菜
20160101WDGCP00510000570	冷藏牛奶
20160101WDGCP00510000571	根茎菜
20160101WDGCP00510000571	调味菜
20160101WDGCP00510000574	红豆汤
20160101WDGCP00510000575	加味汽水
20160101WDGCP00510000581	叶菜
20160101WDGCP00510000582	煮成人面
20160101WDGCP00510000583	梅类包装
20160101WDGCP00510000585	其它豆制品
20160101WDGCP00510000585	礼盒装咖啡
20160101WDGCP00510000587	海鲜味面
20160101WDGCP00510000588	其它瓜子类
20160101WDGCP00510000591	散装豆干
20160101WDGCP00510000592	休闲食品联营
20160101WDGCP00510000594	幼童套
20160101WDGCP00510000598	调味菜
20160101WDGCP00510000598	叶菜
20160101WDGCP00510000600	散装饼干
20160101WDGCP00510000601	根茎菜
20160101WDGCP00510000603	玉米油
20160101WDGCP00510000604	儿童酱油
20160101WDGCP00510000605	洗洁精
20160101WDGCP00510000609	苹果
20160101WDGCP00510000612	叶菜
20160101WDGCP00510000613	煮成人面
20160101WDGCP00510000616	瓜类
20160101WDGCP00510000619	散装蛋糕
20160101WDGCP00510000620	其它点心罐头
20160101WDGCP00510000620	哈蜜瓜
20160101WDGCP00510000621	梨
20160101WDGCP00510000621	其他水果
20160101WDGCP00510000621	包装火腿肠
20160101WDGCP00510000621	儿童棉套类
20160101WDGCP00510000621	散装蛋黄派
20160101WDGCP00510000622	调味菜
20160101WDGCP00510000622	休闲食品联营
20160101WDGCP00510000622	塑料口杯
20160101WDGCP00510000623	成人牙膏
20160101WDGCP00510000627	手帕纸
20160101WDGCP00510000633	其他水果
20160101WDGCP00510000640	卫生护垫
20160101WDGCP00510000640	塑料口杯
20160101WDGCP00510000640	散装豆干
20160101WDGCP00510000640	散装饼干
20160101WDGCP00510000641	柑桔类
20160101WDGCP00510000643	散装蛋糕
20160101WDGCP00510000646	加味汽水
20160101WDGCP00510000646	蔬果茶
20160101WDGCP00510000649	散装蛋糕
20160101WDGCP00510000650	伊利常温
20160101WDGCP00510000653	加味汽水
20160101WDGCP00510000655	橡皮糖
20160101WDGCP00510000655	单根火腿肠
20160101WDGCP00510000657	散装蛋黄派
20160101WDGCP00510000658	哈蜜瓜
20160101WDGCP00610000001	叶菜
20160101WDGCP00610000002	瓜类
20160101WDGCP00310000469	洗衣粉
20160101WDGCP00310000470	洗衣粉
20160101WDGCP00310000468	包装火腿肠
20160101WDGCP00310000469	根茎菜
20160101WDGCP00310000469	水产联营
20160101WDGCP00310000469	水产联营
20160101WDGCP00310000470	水产联营
20160101WDGCP00310000472	即食丸子类
20160101WDGCP00310000472	即食丸子类
20160101WDGCP00310000472	煮粉丝
20160101WDGCP00310000477	根茎菜
20160101WDGCP00310000479	榨菜类
20160101WDGCP00310000479	综合口味炖料
20160101WDGCP00310000482	枣类
20160101WDGCP00310000484	组合软抽类
20160101WDGCP00310000487	调味菜
20160101WDGCP00310000488	豆类
20160101WDGCP00310000488	调味菜
20160101WDGCP00310000491	根茎菜
20160101WDGCP00310000501	食用菌类
20160101WDGCP00310000504	散装火锅食品
20160101WDGCP00310000508	调味菜
20160101WDGCP00610000160	其他水果
20160101WDGCP00610000161	根茎菜
20160101WDGCP00610000161	根茎菜
20160101WDGCP00610000161	根茎菜
20160101WDGCP00610000161	散装普通大米
20160101WDGCP00610000161	肉类联营
20160101WDGCP00610000161	甜面包
20160101WDGCP00610000162	面粉
20160101WDGCP00610000162	柑桔类
20160101WDGCP00610000162	其它可食粉
20160101WDGCP00610000163	叶菜
20160101WDGCP00610000163	调味菜
20160101WDGCP00610000164	其它豆制品
20160101WDGCP00610000164	叶菜
20160101WDGCP00610000164	伊利常温
20160101WDGCP00610000165	卫生护垫
20160101WDGCP00610000165	柑桔类
20160101WDGCP00610000166	其他水果
20160101WDGCP00610000167	根茎菜
20160101WDGCP00610000167	苹果
20160101WDGCP00610000167	巧克力蛋黄派
20160101WDGCP00610000170	根茎菜
20160101WDGCP00610000170	山楂散装
20160101WDGCP00610000171	根茎菜
20160101WDGCP00610000171	柑桔类
20160101WDGCP00610000171	夜用卫生巾类
20160101WDGCP00610000172	其他水果
20160101WDGCP00610000172	散装蛋糕
20160101WDGCP00610000173	榨菜类
20160101WDGCP00610000173	蔬菜联营
20160101WDGCP00610000173	酱油
20160101WDGCP00610000175	苹果
20160101WDGCP00610000177	根茎菜
20160101WDGCP00610000179	散装普通大米
20160101WDGCP00610000183	苹果
20160101WDGCP00610000184	根茎菜
20160101WDGCP00610000185	其他水果
20160101WDGCP00610000186	其它可食粉
20160101WDGCP00610000187	奶糖
20160101WDGCP00610000187	奶糖
20160101WDGCP00610000187	其他水果
20160101WDGCP00610000187	散装火锅食品
20160101WDGCP00610000187	洗衣液
20160101WDGCP00610000187	散装蛋糕
20160101WDGCP00610000188	烧烤味膨化
20160101WDGCP00310000508	苹果
20160101WDGCP00310000508	散装蛋糕
20160101WDGCP00310000509	苹果
20160101WDGCP00310000510	散装禽类肉
20160101WDGCP00310000512	萝卜类
20160101WDGCP00310000512	柑桔类
20160101WDGCP00310000512	散装粉丝类
20160101WDGCP00310000513	其他水果
20160101WDGCP00310000514	苹果
20160101WDGCP00310000514	散装糯米
20160101WDGCP00310000516	苹果
20160101WDGCP00310000517	苹果
20160101WDGCP00310000473	结球类
20160101WDGCP00310000474	鱼类罐头
20160101WDGCP00310000474	散装豆类
20160101WDGCP00310000474	散装瓜子
20160101WDGCP00310000475	苹果
20160101WDGCP00310000475	柑桔类
20160101WDGCP00310000476	食用菌类
20160101WDGCP00310000479	味极鲜
20160101WDGCP00310000479	辣椒酱类
20160101WDGCP00310000479	菌菇类酱菜
20160101WDGCP00310000479	柑桔类
20160101WDGCP00310000479	收银（购物袋收入
20160101WDGCP00310000480	柑桔类
20160101WDGCP00310000483	叶菜
20160101WDGCP00310000483	叶菜
20160101WDGCP00310000483	柑桔类
20160101WDGCP00310000483	柑桔类
20160101WDGCP00310000483	其它可食粉
20160101WDGCP00310000484	叶菜
20160101WDGCP00310000484	柑桔类
20160101WDGCP00310000485	鸡类卤味
20160101WDGCP00310000485	鱼类罐头
20160101WDGCP00310000485	鱼类罐头
20160101WDGCP00310000486	散装滋补药材类
20160101WDGCP00310000486	组合软抽类
20160101WDGCP00310000487	其它可食粉
20160101WDGCP00310000488	叶菜
20160101WDGCP00310000489	叶菜
20160101WDGCP00310000489	无芯纸
20160101WDGCP00310000492	柑桔类
20160101WDGCP00310000492	电暖器类
20160101WDGCP00310000493	叶菜
20160101WDGCP00310000494	叶菜
20160101WDGCP00310000494	柑桔类
20160101WDGCP00310000494	其它可食粉
20160101WDGCP00310000494	散装饼干
20160101WDGCP00310000495	散装火锅食品
20160101WDGCP00310000496	柑桔类
20160101WDGCP00310000499	收银（购物袋收入
20160101WDGCP00310000499	其它可食粉
20160101WDGCP00310000500	收银（购物袋收入
20160101WDGCP00310000500	其它可食粉
20160101WDGCP00310000501	橡皮糖
20160101WDGCP00310000501	收银（购物袋收入
20160101WDGCP00310000501	无芯纸
20160101WDGCP00310000502	散装瓜子
20160101WDGCP00310000505	柑桔类
20160101WDGCP00310000506	柑桔类
20160101WDGCP00310000518	叶菜
20160101WDGCP00310000518	调味菜
20160101WDGCP00310000519	其他水果
20160101WDGCP00310000521	鸡蛋类
20160101WDGCP00310000523	桃
20160101WDGCP00310000525	散装滋补药材类
20160101WDGCP00310000528	辣椒酱类
20160101WDGCP00310000530	八宝粥
20160101WDGCP00310000530	八宝粥
20160101WDGCP00310000531	哈蜜瓜
20160101WDGCP00310000534	苹果
20160101WDGCP00310000536	特殊性牙膏
20160101WDGCP00310000536	柑桔类
20160101WDGCP00310000539	牛肉味面
20160101WDGCP00310000539	洗衣粉
20160101WDGCP00310000540	海鲜味面
20160101WDGCP00310000540	甜面包
20160101WDGCP00310000540	甜面包
20160101WDGCP00310000540	甜面包
20160101WDGCP00310000541	叶菜
20160101WDGCP00310000541	调味菜
20160101WDGCP00310000542	面粉
20160101WDGCP00310000542	其它豆制品
20160101WDGCP00310000542	糖
20160101WDGCP00310000547	其它豆制品
20160101WDGCP00310000549	苹果
20160101WDGCP00310000550	豆奶粉
20160101WDGCP00310000550	洗洁精
20160101WDGCP00310000550	男口罩
20160101WDGCP00310000551	哈蜜瓜
20160101WDGCP00310000551	散装蛋糕
20160101WDGCP00310000552	成人牙膏
20160101WDGCP00310000557	橄榄类散装
20160101WDGCP00310000557	其它冲饮茶
20160101WDGCP00310000558	其它豆制品
20160101WDGCP00310000559	其他水果
20160101WDGCP00310000560	散装糯米
20160101WDGCP00310000561	柑桔类
20160101WDGCP00310000563	散装蛋糕
20160101WDGCP00310000564	桃
20160101WDGCP00310000564	苹果
20160101WDGCP00310000564	其他水果
20160101WDGCP00310000564	其它豆制品
20160101WDGCP00310000565	苹果
20160101WDGCP00310000565	巧克力味
20160101WDGCP00310000565	其它豆制品
20160101WDGCP00310000567	苹果
20160101WDGCP00310000568	马桶座套
20160101WDGCP00310000568	晾衣架
20160101WDGCP00310000570	苹果
20160101WDGCP00310000572	柑桔类
20160101WDGCP00310000572	包装火腿肠
20160101WDGCP00310000572	散装蛋糕
20160101WDGCP00310000573	散装巧克力
20160101WDGCP00310000575	糖
20160101WDGCP00310000576	柑桔类
20160101WDGCP00310000576	成人牙膏
20160101WDGCP00310000464	根茎菜
20160101WDGCP00310000465	肉类联营
20160101WDGCP00310000466	日用卫生巾类
20160101WDGCP00310000471	塑料口杯
20160101WDGCP00310000472	调味菜
20160101WDGCP00310000472	鸡类卤味
20160101WDGCP00310000472	鸡类卤味
20160101WDGCP00310000472	鸡类卤味
20160101WDGCP00310000474	散装丁优米
20160101WDGCP00310000475	水产联营
20160101WDGCP00310000479	牛肉味面
20160101WDGCP00310000479	牛肉味面
20160101WDGCP00310000479	牛肉味面
20160101WDGCP00310000481	其他口味膨化
20160101WDGCP00310000482	散装蛋糕
20160101WDGCP00310000483	调味菜
20160101WDGCP00310000483	散装丁优米
20160101WDGCP00310000483	散装蛋糕
20160101WDGCP00310000484	洗衣粉
20160101WDGCP00310000485	沐浴乳
20160101WDGCP00310000485	一般性洗发水
20160101WDGCP00310000486	绿茶
20160101WDGCP00310000486	散装丁优米
20160101WDGCP00310000486	单条针织单裤
20160101WDGCP00310000487	散装滋补药材类
20160101WDGCP00310000498	鸡精类
20160101WDGCP00310000499	女式内裤类
20160101WDGCP00310000499	单条针织单裤
20160101WDGCP00310000501	其它常温牛奶
20160101WDGCP00310000501	海苔
20160101WDGCP00310000501	牛肉味面
20160101WDGCP00310000507	散装蛋糕
20160101WDGCP00310000508	凉茶
20160101WDGCP00310000509	调味菜
20160101WDGCP00310000513	散装丁优米
20160101WDGCP00310000518	调味菜
20160101WDGCP00310000518	其他水果
20160101WDGCP00310000519	加工食品
20160101WDGCP00310000520	鸡蛋类
20160101WDGCP00310000520	散装蛋黄派
20160101WDGCP00310000524	收银（购物袋收入
20160101WDGCP00310000529	糖
20160101WDGCP00310000532	其他水果
20160101WDGCP00310000538	糖
20160101WDGCP00310000546	铁观音茶
20160101WDGCP00310000547	鸡蛋类
20160101WDGCP00310000547	甜面包
20160101WDGCP00310000550	其他水果
20160101WDGCP00310000550	成人混合牙刷
20160101WDGCP00310000550	女式内裤类
20160101WDGCP00310000552	收银（购物袋收入
20160101WDGCP00310000554	散装丁优米
20160101WDGCP00310000556	其它豆制品
20160101WDGCP00310000556	其它豆制品
20160101WDGCP00310000557	单根火腿肠
20160101WDGCP00310000557	润发精
20160101WDGCP00310000557	鸡尾酒
20160101WDGCP00310000557	其他口味膨化
20160101WDGCP00310000558	布拖鞋类
20160101WDGCP00310000561	鸡蛋类
20160101WDGCP00310000507	柑桔类
20160101WDGCP00310000507	收银（购物袋收入
20160101WDGCP00310000508	柑桔类
20160101WDGCP00310000509	叶菜
20160101WDGCP00310000509	收银（购物袋收入
20160101WDGCP00310000510	柑桔类
20160101WDGCP00310000511	其他水果
20160101WDGCP00310000512	苹果
20160101WDGCP00310000512	散装米粉类
20160101WDGCP00310000512	散装米粉类
20160101WDGCP00310000512	收银（购物袋收入
20160101WDGCP00310000513	柑桔类
20160101WDGCP00310000514	收银（购物袋收入
20160101WDGCP00310000515	柑桔类
20160101WDGCP00310000516	叶菜
20160101WDGCP00310000516	柑桔类
20160101WDGCP00310000517	叶菜
20160101WDGCP00310000518	叶菜
20160101WDGCP00310000518	通用卫生巾类
20160101WDGCP00310000518	收银（购物袋收入
20160101WDGCP00310000519	收银（购物袋收入
20160101WDGCP00310000519	甜面包
20160101WDGCP00310000520	柑桔类
20160101WDGCP00310000521	叶菜
20160101WDGCP00310000522	散装火锅食品
20160101WDGCP00310000522	包装火锅食品
20160101WDGCP00310000522	水产联营
20160101WDGCP00310000523	苹果
20160101WDGCP00310000523	包装汤圆
20160101WDGCP00310000523	包装汤圆
20160101WDGCP00310000523	其它豆
20160101WDGCP00310000524	榨菜类
20160101WDGCP00310000526	柑桔类
20160101WDGCP00310000526	酱油
20160101WDGCP00310000530	八宝粥
20160101WDGCP00310000533	蒙牛常温
20160101WDGCP00310000533	蒙牛常温
20160101WDGCP00310000535	散装瓜子
20160101WDGCP00310000536	柑桔类
20160101WDGCP00310000536	结球类
20160101WDGCP00310000537	冷藏牛奶
20160101WDGCP00310000538	散装瓜子
20160101WDGCP00310000538	结球类
20160101WDGCP00310000538	甜面包
20160101WDGCP00310000539	柑桔类
20160101WDGCP00310000539	收银（购物袋收入
20160101WDGCP00310000539	竹筷
20160101WDGCP00310000539	无芯纸
20160101WDGCP00310000539	惯性交通工具类
20160101WDGCP00310000540	散装瓜子
20160101WDGCP00310000540	猪肉味面
20160101WDGCP00310000541	调味菜
20160101WDGCP00310000543	苹果
20160101WDGCP00310000546	柑桔类
20160101WDGCP00310000546	收银（购物袋收入
20160101WDGCP00310000546	结球类
20160101WDGCP00310000548	结球类
20160101WDGCP00310000467	其他水果
20160101WDGCP00310000467	组合软抽类
20160101WDGCP00310000469	散装花生类
20160101WDGCP00310000469	结球类
20160101WDGCP00310000471	3.9元均价
20160101WDGCP00310000472	叶菜
20160101WDGCP00310000472	食用菌类
20160101WDGCP00310000472	叶菜
20160101WDGCP00310000472	肉类联营
20160101WDGCP00310000473	其他水果
20160101WDGCP00310000474	辣腐乳类
20160101WDGCP00310000474	组合软抽类
20160101WDGCP00310000474	组合软抽类
20160101WDGCP00310000475	结球类
20160101WDGCP00310000476	散装花生类
20160101WDGCP00310000476	食用菌类
20160101WDGCP00310000479	澳牛常温
20160101WDGCP00310000481	结球类
20160101WDGCP00310000482	散装花生类
20160101WDGCP00310000482	肉类联营
20160101WDGCP00310000485	辣腐乳类
20160101WDGCP00310000485	柑桔类
20160101WDGCP00310000485	杯装口香糖
20160101WDGCP00310000487	麻油类
20160101WDGCP00310000489	组合软抽类
20160101WDGCP00310000492	散装滋补药材类
20160101WDGCP00310000497	卤料类
20160101WDGCP00310000501	组合软抽类
20160101WDGCP00310000504	肉类联营
20160101WDGCP00310000506	其他水果
20160101WDGCP00310000507	组合软抽类
20160101WDGCP00310000507	组合软抽类
20160101WDGCP00310000509	结球类
20160101WDGCP00310000509	散装花生类
20160101WDGCP00310000513	其他水果
20160101WDGCP00310000516	散装方便面类
20160101WDGCP00310000516	散装蛋糕
20160101WDGCP00310000517	散装方便面类
20160101WDGCP00310000518	结球类
20160101WDGCP00310000522	其他水果
20160101WDGCP00310000524	散装花生类
20160101WDGCP00310000525	其他水果
20160101WDGCP00310000525	瓶装豆瓣酱
20160101WDGCP00310000525	食用菌类
20160101WDGCP00310000525	水产联营
20160101WDGCP00310000525	水产联营
20160101WDGCP00310000533	包装水饺类
20160101WDGCP00310000536	结球类
20160101WDGCP00310000542	其他水果
20160101WDGCP00310000544	散装花生类
20160101WDGCP00310000546	散装花生类
20160101WDGCP00310000547	其他水果
20160101WDGCP00310000547	散装滋补药材类
20160101WDGCP00310000551	橄榄类包装
20160101WDGCP00310000551	橄榄类包装
20160101WDGCP00310000551	其他口味膨化
20160101WDGCP00310000557	其他水果
20160101WDGCP00310000561	笋类酱菜
20160101WDGCP00310000562	鸡蛋类
20160101WDGCP00310000562	鸡蛋类
20160101WDGCP00310000564	鸡蛋类
20160101WDGCP00310000565	其它米制品
20160101WDGCP00310000566	洗衣粉
20160101WDGCP00310000567	硬糖
20160101WDGCP00310000567	硬糖
20160101WDGCP00310000570	硬糖
20160101WDGCP00310000570	牛肉味面
20160101WDGCP00310000570	牛肉味面
20160101WDGCP00310000570	单条针织单裤
20160101WDGCP00310000571	糖
20160101WDGCP00310000292	梨
20160101WDGCP00310000293	梨
20160101WDGCP00310000295	叶菜
20160101WDGCP00310000297	叶菜
20160101WDGCP00310000298	瓜类
20160101WDGCP00310000299	叶菜
20160101WDGCP00310000300	果肉果冻杯装
20160101WDGCP00310000300	单根火腿肠
20160101WDGCP00310000300	单根火腿肠
20160101WDGCP00310000300	卤蛋类
20160101WDGCP00310000300	卤蛋类
20160101WDGCP00310000302	鸡类卤味
20160101WDGCP00310000304	其他口味面
20160101WDGCP00310000304	其他口味面
20160101WDGCP00310000304	其他口味面
20160101WDGCP00310000304	其它进口果
20160101WDGCP00310000304	散装蛋糕
20160101WDGCP00310000307	根茎菜
20160101WDGCP00310000311	煮混合口味煮面
20160101WDGCP00310000311	包装开心果
20160101WDGCP00310000311	水产联营
20160101WDGCP00310000311	方巾
20160101WDGCP00310000311	方巾
20160101WDGCP00310000313	沐浴乳
20160101WDGCP00310000315	瓜类
20160101WDGCP00310000317	国产品牌
20160101WDGCP00310000317	国产品牌
20160101WDGCP00310000317	国产品牌
20160101WDGCP00310000320	单包软抽类
20160101WDGCP00310000321	汤勺/汤匙
20160101WDGCP00310000321	不锈钢餐具
20160101WDGCP00310000322	叶菜
20160101WDGCP00310000322	根茎菜
20160101WDGCP00310000322	包装火腿肠
20160101WDGCP00310000323	叶菜
20160101WDGCP00310000323	根茎菜
20160101WDGCP00310000323	根茎菜
20160101WDGCP00310000324	其他水果
20160101WDGCP00310000324	水产联营
20160101WDGCP00310000324	水产联营
20160101WDGCP00310000326	叶菜
20160101WDGCP00310000327	梨
20160101WDGCP00310000328	水产联营
20160101WDGCP00310000328	水产联营
20160101WDGCP00310000329	梨
20160101WDGCP00310000329	根茎菜
20160101WDGCP00310000335	煮成人面
20160101WDGCP00310000335	煮成人面
20160101WDGCP00310000340	葡萄类包装
20160101WDGCP00310000340	包装蚕豆
20160101WDGCP00310000344	梨
20160101WDGCP00310000346	其它豆制品
20160101WDGCP00310000348	根茎菜
20160101WDGCP00310000348	单根火腿肠
20160101WDGCP00310000348	单根火腿肠
20160101WDGCP00310000348	洗衣皂
20160101WDGCP00310000348	洗衣皂
20160101WDGCP00310000349	叶菜
20160101WDGCP00310000350	芝麻糊
20160101WDGCP00310000350	酱油
20160101WDGCP00310000354	儿童棉套类
20160101WDGCP00310000358	中式糕点
20160101WDGCP00310000359	夜用卫生巾类
20160101WDGCP00310000359	夜用卫生巾类
20160101WDGCP00310000359	洗衣皂
20160101WDGCP00310000359	洗衣皂
20160101WDGCP00310000359	洗衣皂
20160101WDGCP00310000359	方巾
20160101WDGCP00310000361	成人浴巾类
20160101WDGCP00310000361	女式内衣
20160101WDGCP00310000363	其它茶
20160101WDGCP00310000364	其它豆制品
20160101WDGCP00610000002	水产联营
20160101WDGCP00610000002	水产联营
20160101WDGCP00610000003	调味菜
20160101WDGCP00610000003	调味菜
20160101WDGCP00610000003	水产联营
20160101WDGCP00610000005	根茎菜
20160101WDGCP00610000005	煮成人面
20160101WDGCP00610000006	奶味果汁
20160101WDGCP00610000007	梨
20160101WDGCP00610000010	水产联营
20160101WDGCP00610000011	叶菜
20160101WDGCP00610000015	叶菜
20160101WDGCP00610000016	水产联营
20160101WDGCP00610000016	水产联营
20160101WDGCP00610000020	叶菜
20160101WDGCP00610000022	叶菜
20160101WDGCP00610000024	梨
20160101WDGCP00610000025	叶菜
20160101WDGCP00610000025	肉类联营
20160101WDGCP00610000026	叶菜
20160101WDGCP00610000027	调味菜
20160101WDGCP00610000027	肉类联营
20160101WDGCP00610000029	梨
20160101WDGCP00610000030	水产联营
20160101WDGCP00610000034	茄果类
20160101WDGCP00610000035	茄果类
20160101WDGCP00610000038	叶菜
20160101WDGCP00610000040	其他水果
20160101WDGCP00610000042	梨
20160101WDGCP00610000045	调味菜
20160101WDGCP00610000045	根茎菜
20160101WDGCP00610000045	根茎菜
20160101WDGCP00610000047	根茎菜
20160101WDGCP00610000047	根茎菜
20160101WDGCP00610000047	根茎菜
20160101WDGCP00610000047	根茎菜
20160101WDGCP00610000054	酱油
20160101WDGCP00610000059	散装蛋黄派
20160101WDGCP00610000065	调味菜
20160101WDGCP00610000067	其它豆制品
20160101WDGCP00610000068	肉类联营
20160101WDGCP00610000068	红糖类
