Station     Year         1               2
51437	1986	706	717
51437	1987	709	720
51437	1988	704	715
51437	1989	708	718
51437	1990	625	705
51437	1991	628	709
51437	1992	701	713
51437	1993	704	715
51437	1994	701	712
51437	1995	628	707
51437	1996	708	718
51437	1997	617	627
51437	1998	702	711
51437	1999	705	715
51437	2000	623	703
51437	2001	619	630
51437	2002	630	712
51437	2003	703	714
51437	2004	624	705
51437	2005	619	629
51437	2006	624	704
51437	2007	617	626
51437	2008	614	623
51437	2009	628	709
51437	2010	628	708
51437	2011	620	701
51437	2012	618	627
51437	2013	617	628
51437	2014	623	701
51437	2015	624	703
51437	2016	613	624
51437	2017	622	702
51437	2018	619	630
51463	1981	529	605
51463	1982	530	607
51463	1983	601	610
51463	1984	607	614
51463	1985	608	615
51463	1986	604	613
51463	1987	607	616
51463	1988	611	618
51463	1989	601	609
51463	1990	603	609
51463	1991	531	607
51463	1992	602	610
51463	1993	607	615
51463	1994	604	612
51463	1995	531	607
51463	1996	608	614
51463	1997	518	526
51463	1998	606	614
51463	1999	531	607
51463	2000	525	601
51463	2001	525	601
51463	2002	603	610
51463	2003	606	613
51463	2004	527	603
51463	2005	526	603
51463	2006	530	606
51463	2007	525	603
51463	2008	521	528
51463	2009	525	603
51463	2010	607	613
51463	2011	530	606
51463	2012	523	531
51463	2013	521	531
51463	2014	529	607
51463	2015	524	601
51463	2016	525	602
51463	2017	530	606
51463	2018	522	531
51467	1981	531	609
51467	1982	608	617
51467	1983	611	620
51467	1984	608	618
51467	1985	609	617
51467	1986	610	620
51467	1987	609	619
51467	1988	616	623
51467	1989	610	620
51467	1990	607	616
51467	1991	608	617
51467	1992	609	619
51467	1993	610	619
51467	1994	611	620
51467	1995	607	616
51467	1996	613	622
51467	1997	527	604
51467	1998	607	616
51467	1999	605	615
51467	2000	531	611
51467	2001	531	608
51467	2002	604	613
51467	2003	607	614
51467	2004	528	606
51467	2005	529	606
51467	2006	605	613
51467	2007	526	604
51467	2008	528	604
51467	2009	601	610
51467	2010	608	616
51467	2011	602	611
51467	2012	605	614
51467	2013	531	609
51467	2014	615	625
51467	2015	608	618
51467	2016	603	611
51467	2017	611	619
51467	2018	605	615
51469	1981	717	731
51469	1982	723	804
51469	1983	801	813
51469	1984	731	812
51469	1985	727	808
51469	1986	726	806
51469	1987	731	813
51469	1988	729	811
51469	1989	730	812
51469	1990	725	806
51469	1991	722	802
51469	1992	727	811
51469	1993	801	817
51469	1994	725	808
51469	1995	727	810
51469	1996	727	808
51469	1997	710	721
51469	1998	720	802
51469	1999	723	802
51469	2000	715	728
51469	2001	712	724
51469	2002	722	804
51469	2003	709	721
51469	2004	630	710
51469	2005	629	709
51469	2006	703	714
51469	2007	630	711
51469	2008	625	704
51469	2009	708	718
51469	2010	709	719
51469	2011	628	710
51469	2012	627	707
51469	2013	630	711
51469	2014	704	714
51469	2015	701	711
51469	2016	629	709
51469	2017	630	709
51469	2018	629	709
51470	1981	705	714
51470	1982	707	718
51470	1983	717	726
51470	1984	717	729
51470	1985	712	723
51470	1986	715	724
51470	1987	718	726
51470	1988	717	728
51470	1989	712	722
51470	1990	709	720
51470	1991	708	717
51470	1992	714	723
51470	1993	717	728
51470	1994	712	723
51470	1995	709	719
51470	1996	713	724
51470	1997	625	706
51470	1998	710	720
51470	1999	710	719
51470	2000	704	712
51470	2001	701	711
51470	2002	713	721
51470	2003	714	726
51470	2004	705	714
51470	2005	702	711
51470	2006	706	718
51470	2007	705	715
51470	2008	630	709
51470	2009	712	722
51470	2010	713	722
51470	2011	705	714
51470	2012	702	712
51470	2013	715	726
51470	2014	711	721
51470	2015	705	716
51470	2016	704	715
51470	2017	706	714
51470	2018	707	716
51477	1981	601	609
51477	1982	605	613
51477	1983	609	616
51477	1984	610	618
51477	1985	610	618
51477	1986	609	618
51477	1987	609	618
51477	1988	613	620
51477	1989	607	615
51477	1990	608	615
51477	1991	606	614
51477	1992	607	616
51477	1993	611	620
51477	1994	609	617
51477	1995	606	613
51477	1996	611	620
51477	1997	525	601
51477	1998	610	618
51477	1999	605	613
51477	2000	531	608
51477	2001	601	608
51477	2002	606	614
51477	2003	610	618
51477	2004	602	611
51477	2005	601	609
51477	2006	606	613
51477	2007	531	608
51477	2008	528	604
51477	2009	602	611
51477	2010	611	617
51477	2011	603	610
51477	2012	530	607
51477	2013	528	605
51477	2014	606	614
51477	2015	531	608
51477	2016	529	606
51477	2017	604	613
51477	2018	601	609
51495	1981	518	525
51495	1982	523	529
51495	1983	527	603
51495	1984	528	603
51495	1985	528	605
51495	1986	525	601
51495	1987	526	602
51495	1988	530	606
51495	1989	524	530
51495	1990	525	602
51495	1991	525	601
51495	1992	524	531
51495	1993	527	603
51495	1994	526	601
51495	1995	525	601
51495	1996	527	605
51495	1997	510	518
51495	1998	530	605
51495	1999	516	523
51495	2000	511	518
51495	2001	513	519
51495	2002	518	525
51495	2003	523	529
51495	2004	512	518
51495	2005	509	515
51495	2006	518	526
51495	2007	510	517
51495	2008	510	515
51495	2009	510	515
51495	2010	524	531
51495	2011	516	523
51495	2012	509	516
51495	2013	503	511
51495	2014	514	521
51495	2015	511	518
51495	2016	505	513
51495	2017	512	518
51495	2018	504	512
51526	1981	514	521
51526	1982	521	527
51526	1983	522	530
51526	1984	523	530
51526	1985	522	528
51526	1986	522	530
51526	1987	521	528
51526	1988	522	531
51526	1989	521	527
51526	1990	521	529
51526	1991	520	528
51526	1992	519	526
51526	1993	522	528
51526	1994	520	528
51526	1995	521	529
51526	1996	525	601
51526	1997	511	519
51526	1998	525	601
51526	1999	520	527
51526	2000	517	523
51526	2001	517	524
51526	2002	522	528
51526	2003	525	531
51526	2004	515	521
51526	2005	513	521
51526	2006	522	529
51526	2007	514	521
51526	2008	515	521
51526	2009	517	523
51526	2010	525	601
51526	2011	520	527
51526	2012	517	524
51526	2013	510	518
51526	2014	519	527
51526	2015	515	522
51526	2016	510	519
51526	2017	517	524
51526	2018	509	517
51542	1981	730	813
51542	1982	804	819
51542	1983	813	827
51542	1984	810	824
51542	1985	811	827
51542	1986	806	821
51542	1987	813	826
51542	1988	808	825
51542	1989	814	830
51542	1990	802	817
51542	1991	804	819
51542	1992	812	829
51542	1993	814	831
51542	1994	807	823
51542	1995	809	823
51542	1996	807	823
51542	1997	724	807
51542	1998	801	814
51542	1999	731	812
51542	2000	731	814
51542	2001	731	814
51542	2002	807	819
51542	2003	810	825
51542	2004	728	811
51542	2005	728	811
51542	2006	802	815
51542	2007	723	806
51542	2008	723	804
51542	2009	810	827
51542	2010	801	814
51542	2011	730	812
51542	2012	728	811
51542	2013	731	814
51542	2014	811	826
51542	2015	725	805
51542	2016	725	807
51542	2017	725	806
51542	2018	731	812
51567	1981	518	525
51567	1982	524	531
51567	1983	527	603
51567	1984	526	602
51567	1985	525	602
51567	1986	526	603
51567	1987	525	601
51567	1988	529	606
51567	1989	526	601
51567	1990	523	531
51567	1991	524	601
51567	1992	523	530
51567	1993	524	601
51567	1994	524	601
51567	1995	525	602
51567	1996	527	605
51567	1997	516	523
51567	1998	528	604
51567	1999	520	528
51567	2000	518	525
51567	2001	520	527
51567	2002	524	531
51567	2003	528	604
51567	2004	518	525
51567	2005	517	525
51567	2006	523	531
51567	2007	516	524
51567	2008	517	524
51567	2009	519	526
51567	2010	527	604
51567	2011	523	531
51567	2012	519	526
51567	2013	513	521
51567	2014	522	530
51567	2015	517	525
51567	2016	511	520
51567	2017	518	526
51567	2018	512	520
51573	1981	429	506
51573	1982	505	512
51573	1983	510	516
51573	1984	512	518
51573	1985	508	514
51573	1986	509	514
51573	1987	510	516
51573	1988	511	511
51573	1989	506	512
51573	1990	506	511
51573	1991	513	518
51573	1992	509	515
51573	1993	519	524
51573	1994	509	514
51573	1995	506	511
51573	1996	519	524
51573	1997	425	501
51573	1998	511	517
51573	1999	511	516
51573	2000	506	512
51573	2001	520	525
51573	2002	510	509
51573	2003	509	515
51573	2004	427	504
51573	2005	517	504
51573	2006	522	513
51573	2007	429	504
51573	2008	514	519
51573	2009	428	505
51573	2010	523	529
51573	2011	506	512
51573	2012	505	506
51573	2013	423	429
51573	2014	502	508
51573	2015	502	508
51573	2016	426	501
51573	2017	508	513
51573	2018	420	426
51581	1981	507	513
51581	1982	515	521
51581	1983	517	526
51581	1984	519	526
51581	1985	517	523
51581	1986	516	522
51581	1987	516	522
51581	1988	518	520
51581	1989	513	519
51581	1990	513	519
51581	1991	518	525
51581	1992	516	522
51581	1993	525	530
51581	1994	515	521
51581	1995	511	518
51581	1996	523	529
51581	1997	501	507
51581	1998	517	524
51581	1999	516	522
51581	2000	512	518
51581	2001	524	530
51581	2002	516	517
51581	2003	517	523
51581	2004	506	513
51581	2005	523	512
51581	2006	527	521
51581	2007	506	513
51581	2008	519	524
51581	2009	507	515
51581	2010	529	604
51581	2011	513	519
51581	2012	513	515
51581	2013	501	508
51581	2014	510	518
51581	2015	508	514
51581	2016	504	510
51581	2017	515	520
51581	2018	430	506
51628	1981	512	519
51628	1982	519	526
51628	1983	524	531
51628	1984	525	531
51628	1985	519	526
51628	1986	522	530
51628	1987	523	531
51628	1988	525	529
51628	1989	520	527
51628	1990	518	526
51628	1991	526	603
51628	1992	520	527
51628	1993	529	604
51628	1994	521	527
51628	1995	518	526
51628	1996	531	608
51628	1997	508	517
51628	1998	519	527
51628	1999	522	529
51628	2000	517	523
51628	2001	528	603
51628	2002	519	520
51628	2003	521	528
51628	2004	511	519
51628	2005	530	517
51628	2006	529	523
51628	2007	507	514
51628	2008	520	527
51628	2009	510	518
51628	2010	602	609
51628	2011	516	524
51628	2012	516	519
51628	2013	504	512
51628	2014	513	520
51628	2015	510	517
51628	2016	507	514
51628	2017	517	523
51628	2018	501	509
51633	1981	518	526
51633	1982	524	601
51633	1983	530	608
51633	1984	531	606
51633	1985	526	604
51633	1986	529	606
51633	1987	530	607
51633	1988	602	609
51633	1989	526	602
51633	1990	526	603
51633	1991	531	608
51633	1992	526	604
51633	1993	603	610
51633	1994	528	604
51633	1995	527	604
51633	1996	607	614
51633	1997	517	526
51633	1998	527	604
51633	1999	527	604
51633	2000	522	531
51633	2001	602	609
51633	2002	527	530
51633	2003	529	605
51633	2004	519	528
51633	2005	604	529
51633	2006	603	530
51633	2007	514	522
51633	2008	527	603
