id,condition,scenario,support,achieve,unintended,agency1,agency2,agency3,agency4,agency5,agency6,personalpeople,politics,sex,edu,state,income,hispanic,race,suspicious,comments,notes
63,1,11,1,1,4,4,7,7,7,7,7,4,4,1,8,14,4,2,4,Yes. I figure this is a study conducted by an extreme right-wing Tea Party conservative-funded think tank.,,
63,1,13,1,1,7,4,7,7,7,7,7,4,4,1,8,14,4,2,4,Yes. I figure this is a study conducted by an extreme right-wing Tea Party conservative-funded think tank.,,
63,1,14,7,4,4,4,7,7,7,7,7,4,4,1,8,14,4,2,4,Yes. I figure this is a study conducted by an extreme right-wing Tea Party conservative-funded think tank.,,
64,3,2,7,6,3,7,7,7,7,7,7,4,7,2,8,27,5,2,4,No,,
64,3,5,5,6,5,7,7,7,7,7,7,4,7,2,8,27,5,2,4,No,,
64,3,6,7,6,4,7,7,7,7,7,7,4,7,2,8,27,5,2,4,No,,
64,3,7,7,5,3,7,7,7,7,7,7,4,7,2,8,27,5,2,4,No,,
64,3,8,5,3,2,7,7,7,7,7,7,4,7,2,8,27,5,2,4,No,,
64,3,9,5,3,4,7,7,7,7,7,7,4,7,2,8,27,5,2,4,No,,
64,3,13,7,5,5,7,7,7,7,7,7,4,7,2,8,27,5,2,4,No,,
64,3,16,4,4,5,7,7,7,7,7,7,4,7,2,8,27,5,2,4,No,,
65,3,2,1,1,7,7,7,7,7,7,7,1,2,2,8,23,3,2,4,No,N/A,
65,3,4,3,3,4,7,7,7,7,7,7,1,2,2,8,23,3,2,4,No,N/A,
65,3,9,4,1,5,7,7,7,7,7,7,1,2,2,8,23,3,2,4,No,N/A,
65,3,10,2,1,7,7,7,7,7,7,7,1,2,2,8,23,3,2,4,No,N/A,
65,3,11,7,6,2,7,7,7,7,7,7,1,2,2,8,23,3,2,4,No,N/A,
65,3,12,7,6,2,7,7,7,7,7,7,1,2,2,8,23,3,2,4,No,N/A,
65,3,13,7,4,3,7,7,7,7,7,7,1,2,2,8,23,3,2,4,No,N/A,
65,3,15,3,2,5,7,7,7,7,7,7,1,2,2,8,23,3,2,4,No,N/A,
66,4,1,1,1,7,6,5,7,7,7,6,7,2,2,6,,3,,6,No,,
66,4,3,1,1,1,6,5,7,7,7,6,7,2,2,6,,3,,6,No,,
66,4,4,1,1,1,6,5,7,7,7,6,7,2,2,6,,3,,6,No,,
66,4,7,7,7,7,6,5,7,7,7,6,7,2,2,6,,3,,6,No,,
66,4,8,4,4,4,6,5,7,7,7,6,7,2,2,6,,3,,6,No,,
66,4,9,1,1,7,6,5,7,7,7,6,7,2,2,6,,3,,6,No,,
66,4,14,4,4,4,6,5,7,7,7,6,7,2,2,6,,3,,6,No,,
66,4,15,7,7,7,6,5,7,7,7,6,7,2,2,6,,3,,6,No,,
67,4,1,1,3,7,7,7,7,7,7,7,4,6,1,8,13,4,2,4,No,,
67,4,2,5,3,5,7,7,7,7,7,7,4,6,1,8,13,4,2,4,No,,
67,4,3,5,4,6,7,7,7,7,7,7,4,6,1,8,13,4,2,4,No,,
67,4,4,1,1,7,7,7,7,7,7,7,4,6,1,8,13,4,2,4,No,,
67,4,11,1,1,5,7,7,7,7,7,7,4,6,1,8,13,4,2,4,No,,
67,4,12,1,2,5,7,7,7,7,7,7,4,6,1,8,13,4,2,4,No,,
67,4,14,7,7,2,7,7,7,7,7,7,4,6,1,8,13,4,2,4,No,,
67,4,16,1,1,7,7,7,7,7,7,7,4,6,1,8,13,4,2,4,No,,
68,2,2,4,4,5,6,6,6,7,6,6,2,2,2,8,32,3,2,4,no,,
68,2,3,5,5,5,6,6,6,7,6,6,2,2,2,8,32,3,2,4,no,,
68,2,5,5,5,4,6,6,6,7,6,6,2,2,2,8,32,3,2,4,no,,
68,2,6,3,3,6,6,6,6,7,6,6,2,2,2,8,32,3,2,4,no,,
68,2,7,4,4,4,6,6,6,7,6,6,2,2,2,8,32,3,2,4,no,,
68,2,8,4,4,4,6,6,6,7,6,6,2,2,2,8,32,3,2,4,no,,
68,2,13,4,4,4,6,6,6,7,6,6,2,2,2,8,32,3,2,4,no,,
68,2,15,4,4,5,6,6,6,7,6,6,2,2,2,8,32,3,2,4,no,,
69,2,1,6,5,3,6,7,7,7,7,7,3,5,2,9,10,4,2,4,no,none,
69,2,3,7,5,1,6,7,7,7,7,7,3,5,2,9,10,4,2,4,no,none,
69,2,4,2,3,4,6,7,7,7,7,7,3,5,2,9,10,4,2,4,no,none,
69,2,5,1,5,5,6,7,7,7,7,7,3,5,2,9,10,4,2,4,no,none,
69,2,9,7,3,3,6,7,7,7,7,7,3,5,2,9,10,4,2,4,no,none,
69,2,10,5,5,2,6,7,7,7,7,7,3,5,2,9,10,4,2,4,no,none,
69,2,13,6,2,2,6,7,7,7,7,7,3,5,2,9,10,4,2,4,no,none,
69,2,15,7,5,2,6,7,7,7,7,7,3,5,2,9,10,4,2,4,no,none,
70,3,4,5,4,3,7,7,7,7,7,7,6,4,1,6,33,4,2,4,No,Good study,
70,3,5,2,5,6,7,7,7,7,7,7,6,4,1,6,33,4,2,4,No,Good study,
70,3,6,4,5,6,7,7,7,7,7,7,6,4,1,6,33,4,2,4,No,Good study,
70,3,7,6,4,5,7,7,7,7,7,7,6,4,1,6,33,4,2,4,No,Good study,
70,3,11,4,5,5,7,7,7,7,7,7,6,4,1,6,33,4,2,4,No,Good study,
70,3,12,6,5,4,7,7,7,7,7,7,6,4,1,6,33,4,2,4,No,Good study,
70,3,14,5,4,3,7,7,7,7,7,7,6,4,1,6,33,4,2,4,No,Good study,
70,3,15,3,5,5,7,7,7,7,7,7,6,4,1,6,33,4,2,4,No,Good study,
71,4,3,6,6,2,5,5,6,5,5,5,3,2,1,5,46,4,2,4,No. ,,
71,4,5,4,5,4,5,5,6,5,5,5,3,2,1,5,46,4,2,4,No. ,,
71,4,6,5,3,5,5,5,6,5,5,5,3,2,1,5,46,4,2,4,No. ,,
71,4,7,4,2,4,5,5,6,5,5,5,3,2,1,5,46,4,2,4,No. ,,
71,4,9,2,1,6,5,5,6,5,5,5,3,2,1,5,46,4,2,4,No. ,,
71,4,10,3,4,4,5,5,6,5,5,5,3,2,1,5,46,4,2,4,No. ,,
71,4,13,5,4,3,5,5,6,5,5,5,3,2,1,5,46,4,2,4,No. ,,
71,4,14,4,3,5,5,5,6,5,5,5,3,2,1,5,46,4,2,4,No. ,,
72,3,1,7,6,4,7,7,7,7,7,7,7,5,1,6,35,3,2,3,The study concealed nothing that indicated anything deceptive.,Thank you for the chance at this survey.,
72,3,3,5,5,1,7,7,7,7,7,7,7,5,1,6,35,3,2,3,The study concealed nothing that indicated anything deceptive.,Thank you for the chance at this survey.,
72,3,4,7,7,3,7,7,7,7,7,7,7,5,1,6,35,3,2,3,The study concealed nothing that indicated anything deceptive.,Thank you for the chance at this survey.,
72,3,10,6,5,6,7,7,7,7,7,7,7,5,1,6,35,3,2,3,The study concealed nothing that indicated anything deceptive.,Thank you for the chance at this survey.,
72,3,11,3,3,3,7,7,7,7,7,7,7,5,1,6,35,3,2,3,The study concealed nothing that indicated anything deceptive.,Thank you for the chance at this survey.,
72,3,12,7,5,5,7,7,7,7,7,7,7,5,1,6,35,3,2,3,The study concealed nothing that indicated anything deceptive.,Thank you for the chance at this survey.,
72,3,14,6,5,5,7,7,7,7,7,7,7,5,1,6,35,3,2,3,The study concealed nothing that indicated anything deceptive.,Thank you for the chance at this survey.,
72,3,15,7,5,6,7,7,7,7,7,7,7,5,1,6,35,3,2,3,The study concealed nothing that indicated anything deceptive.,Thank you for the chance at this survey.,
73,3,1,5,4,5,5,4,5,5,6,6,6,3,1,7,33,3,2,4,no,,
73,3,4,4,3,5,5,4,5,5,6,6,6,3,1,7,33,3,2,4,no,,
73,3,5,5,4,4,5,4,5,5,6,6,6,3,1,7,33,3,2,4,no,,
73,3,6,4,3,7,5,4,5,5,6,6,6,3,1,7,33,3,2,4,no,,
73,3,11,5,4,5,5,4,5,5,6,6,6,3,1,7,33,3,2,4,no,,
73,3,12,3,2,5,5,4,5,5,6,6,6,3,1,7,33,3,2,4,no,,
73,3,15,3,5,4,5,4,5,5,6,6,6,3,1,7,33,3,2,4,no,,
73,3,16,5,4,4,5,4,5,5,6,6,6,3,1,7,33,3,2,4,no,,
74,1,1,2,3,6,6,5,6,6,7,6,4,4,1,8,38,4,2,4,no,,
74,1,2,3,4,4,6,5,6,6,7,6,4,4,1,8,38,4,2,4,no,,
74,1,5,4,3,3,6,5,6,6,7,6,4,4,1,8,38,4,2,4,no,,
74,1,9,4,1,5,6,5,6,6,7,6,4,4,1,8,38,4,2,4,no,,
74,1,10,3,5,6,6,5,6,6,7,6,4,4,1,8,38,4,2,4,no,,
74,1,14,6,4,5,6,5,6,6,7,6,4,4,1,8,38,4,2,4,no,,
74,1,15,5,6,6,6,5,6,6,7,6,4,4,1,8,38,4,2,4,no,,
74,1,16,4,4,6,6,5,6,6,7,6,4,4,1,8,38,4,2,4,no,,
75,4,2,3,4,5,6,7,7,7,6,7,6,4,2,8,20,3,2,4,no,,
75,4,4,3,3,5,6,7,7,7,6,7,6,4,2,8,20,3,2,4,no,,
75,4,6,4,4,5,6,7,7,7,6,7,6,4,2,8,20,3,2,4,no,,
75,4,8,6,4,5,6,7,7,7,6,7,6,4,2,8,20,3,2,4,no,,
75,4,10,6,5,4,6,7,7,7,6,7,6,4,2,8,20,3,2,4,no,,
75,4,11,6,3,3,6,7,7,7,6,7,6,4,2,8,20,3,2,4,no,,
75,4,14,6,5,3,6,7,7,7,6,7,6,4,2,8,20,3,2,4,no,,
75,4,15,5,5,5,6,7,7,7,6,7,6,4,2,8,20,3,2,4,no,,
76,2,3,2,2,4,7,7,7,7,7,7,4,4,1,5,33,3,2,4,No.,None.,
76,2,5,1,1,6,7,7,7,7,7,7,4,4,1,5,33,3,2,4,No.,None.,
76,2,8,4,4,3,7,7,7,7,7,7,4,4,1,5,33,3,2,4,No.,None.,
76,2,9,1,1,6,7,7,7,7,7,7,4,4,1,5,33,3,2,4,No.,None.,
76,2,11,3,3,3,7,7,7,7,7,7,4,4,1,5,33,3,2,4,No.,None.,
76,2,12,2,2,5,7,7,7,7,7,7,4,4,1,5,33,3,2,4,No.,None.,
76,2,13,5,6,3,7,7,7,7,7,7,4,4,1,5,33,3,2,4,No.,None.,
76,2,14,3,3,5,7,7,7,7,7,7,4,4,1,5,33,3,2,4,No.,None.,
77,1,3,7,7,7,7,4,7,7,7,7,4,2,2,6,33,2,1,4,no,not any,
77,1,4,4,1,7,7,4,7,7,7,7,4,2,2,6,33,2,1,4,no,not any,
77,1,6,4,1,7,7,4,7,7,7,7,4,2,2,6,33,2,1,4,no,not any,
77,1,7,7,7,7,7,4,7,7,7,7,4,2,2,6,33,2,1,4,no,not any,
77,1,8,7,4,7,7,4,7,7,7,7,4,2,2,6,33,2,1,4,no,not any,
77,1,11,1,1,7,7,4,7,7,7,7,4,2,2,6,33,2,1,4,no,not any,
77,1,12,1,1,7,7,4,7,7,7,7,4,2,2,6,33,2,1,4,no,not any,
77,1,13,4,2,4,7,4,7,7,7,7,4,2,2,6,33,2,1,4,no,not any,
78,1,4,2,2,7,7,7,7,7,7,7,4,4,1,8,38,4,2,4,No,,
78,1,5,7,6,5,7,7,7,7,7,7,4,4,1,8,38,4,2,4,No,,
78,1,8,5,6,2,7,7,7,7,7,7,4,4,1,8,38,4,2,4,No,,
78,1,10,4,4,7,7,7,7,7,7,7,4,4,1,8,38,4,2,4,No,,
78,1,11,6,5,4,7,7,7,7,7,7,4,4,1,8,38,4,2,4,No,,
78,1,12,5,5,3,7,7,7,7,7,7,4,4,1,8,38,4,2,4,No,,
78,1,13,5,6,6,7,7,7,7,7,7,4,4,1,8,38,4,2,4,No,,
78,1,15,4,5,5,7,7,7,7,7,7,4,4,1,8,38,4,2,4,No,,
79,4,1,7,5,3,7,7,7,7,7,7,3,2,2,9,38,3,2,4,No.,,
79,4,3,7,5,3,7,7,7,7,7,7,3,2,2,9,38,3,2,4,No.,,
79,4,5,2,4,7,7,7,7,7,7,7,3,2,2,9,38,3,2,4,No.,,
79,4,7,4,4,5,7,7,7,7,7,7,3,2,2,9,38,3,2,4,No.,,
79,4,9,1,1,7,7,7,7,7,7,7,3,2,2,9,38,3,2,4,No.,,
79,4,12,7,2,2,7,7,7,7,7,7,3,2,2,9,38,3,2,4,No.,,
79,4,13,3,3,6,7,7,7,7,7,7,3,2,2,9,38,3,2,4,No.,,
79,4,16,4,5,7,7,7,7,7,7,7,3,2,2,9,38,3,2,4,No.,,
80,3,2,1,1,7,4,5,5,5,5,5,6,4,1,9,43,3,2,4,not that I could see,,
80,3,3,6,6,5,4,5,5,5,5,5,6,4,1,9,43,3,2,4,not that I could see,,
80,3,7,7,5,4,4,5,5,5,5,5,6,4,1,9,43,3,2,4,not that I could see,,
80,3,8,5,4,6,4,5,5,5,5,5,6,4,1,9,43,3,2,4,not that I could see,,
80,3,9,1,2,6,4,5,5,5,5,5,6,4,1,9,43,3,2,4,not that I could see,,
80,3,10,2,1,7,4,5,5,5,5,5,6,4,1,9,43,3,2,4,not that I could see,,
80,3,13,1,1,7,4,5,5,5,5,5,6,4,1,9,43,3,2,4,not that I could see,,
80,3,14,6,5,7,4,5,5,5,5,5,6,4,1,9,43,3,2,4,not that I could see,,
81,2,1,2,2,7,5,5,6,7,7,7,4,1,2,9,32,5,1,4,No,"The questions about whether we have ""control"" over our decisions were worded weirdly.",
81,2,3,4,3,3,5,5,6,7,7,7,4,1,2,9,32,5,1,4,No,"The questions about whether we have ""control"" over our decisions were worded weirdly.",
81,2,4,2,2,7,5,5,6,7,7,7,4,1,2,9,32,5,1,4,No,"The questions about whether we have ""control"" over our decisions were worded weirdly.",
81,2,6,3,2,5,5,5,6,7,7,7,4,1,2,9,32,5,1,4,No,"The questions about whether we have ""control"" over our decisions were worded weirdly.",
81,2,10,3,3,4,5,5,6,7,7,7,4,1,2,9,32,5,1,4,No,"The questions about whether we have ""control"" over our decisions were worded weirdly.",
81,2,13,5,4,3,5,5,6,7,7,7,4,1,2,9,32,5,1,4,No,"The questions about whether we have ""control"" over our decisions were worded weirdly.",
81,2,14,5,5,3,5,5,6,7,7,7,4,1,2,9,32,5,1,4,No,"The questions about whether we have ""control"" over our decisions were worded weirdly.",
81,2,15,5,5,6,5,5,6,7,7,7,4,1,2,9,32,5,1,4,No,"The questions about whether we have ""control"" over our decisions were worded weirdly.",
82,1,2,1,1,7,7,7,7,7,7,7,7,1,1,8,32,4,2,4,No.,,
82,1,3,6,6,2,7,7,7,7,7,7,7,1,1,8,32,4,2,4,No.,,
82,1,5,1,5,6,7,7,7,7,7,7,7,1,1,8,32,4,2,4,No.,,
82,1,6,1,1,7,7,7,7,7,7,7,7,1,1,8,32,4,2,4,No.,,
82,1,7,7,6,1,7,7,7,7,7,7,7,1,1,8,32,4,2,4,No.,,
82,1,8,1,2,2,7,7,7,7,7,7,7,1,1,8,32,4,2,4,No.,,
82,1,9,1,6,6,7,7,7,7,7,7,7,1,1,8,32,4,2,4,No.,,
82,1,10,1,1,7,7,7,7,7,7,7,7,1,1,8,32,4,2,4,No.,,
83,4,2,1,1,2,7,7,7,7,7,6,7,2,1,9,7,4,2,4,no,,
83,4,5,1,1,6,7,7,7,7,7,6,7,2,1,9,7,4,2,4,no,,
83,4,6,2,1,5,7,7,7,7,7,6,7,2,1,9,7,4,2,4,no,,
83,4,10,1,1,7,7,7,7,7,7,6,7,2,1,9,7,4,2,4,no,,
83,4,11,2,1,3,7,7,7,7,7,6,7,2,1,9,7,4,2,4,no,,
83,4,12,7,3,5,7,7,7,7,7,6,7,2,1,9,7,4,2,4,no,,
83,4,13,5,2,2,7,7,7,7,7,6,7,2,1,9,7,4,2,4,no,,
83,4,16,1,1,6,7,7,7,7,7,6,7,2,1,9,7,4,2,4,no,,
84,3,2,5,5,3,7,6,6,7,7,6,7,7,2,8,43,5,2,4,"a lot of the policy changes were of the ""nudging"" type",,
84,3,4,1,3,6,7,6,6,7,7,6,7,7,2,8,43,5,2,4,"a lot of the policy changes were of the ""nudging"" type",,
84,3,7,1,2,7,7,6,6,7,7,6,7,7,2,8,43,5,2,4,"a lot of the policy changes were of the ""nudging"" type",,
84,3,9,1,3,7,7,6,6,7,7,6,7,7,2,8,43,5,2,4,"a lot of the policy changes were of the ""nudging"" type",,
84,3,11,3,3,5,7,6,6,7,7,6,7,7,2,8,43,5,2,4,"a lot of the policy changes were of the ""nudging"" type",,
84,3,12,1,4,5,7,6,6,7,7,6,7,7,2,8,43,5,2,4,"a lot of the policy changes were of the ""nudging"" type",,
84,3,13,4,5,4,7,6,6,7,7,6,7,7,2,8,43,5,2,4,"a lot of the policy changes were of the ""nudging"" type",,
84,3,15,7,5,2,7,6,6,7,7,6,7,7,2,8,43,5,2,4,"a lot of the policy changes were of the ""nudging"" type",,
85,3,1,1,1,7,7,7,7,7,7,7,7,2,2,5,7,,,4,No,,
85,3,5,5,5,3,7,7,7,7,7,7,7,2,2,5,7,,,4,No,,
85,3,6,6,6,3,7,7,7,7,7,7,7,2,2,5,7,,,4,No,,
85,3,7,7,6,3,7,7,7,7,7,7,7,2,2,5,7,,,4,No,,
85,3,9,5,5,3,7,7,7,7,7,7,7,2,2,5,7,,,4,No,,
85,3,11,7,5,3,7,7,7,7,7,7,7,2,2,5,7,,,4,No,,
85,3,14,7,7,3,7,7,7,7,7,7,7,2,2,5,7,,,4,No,,
85,3,15,7,5,2,7,7,7,7,7,7,7,2,2,5,7,,,4,No,,
86,2,1,1,2,7,7,5,6,7,3,6,7,4,2,6,13,5,2,2,I did not find anything odd or suspicious.,"This study is very complete, I would suggest maybe taking out a few questions, perhaps the tardy one.",
86,2,2,1,7,6,7,5,6,7,3,6,7,4,2,6,13,5,2,2,I did not find anything odd or suspicious.,"This study is very complete, I would suggest maybe taking out a few questions, perhaps the tardy one.",
86,2,6,1,1,6,7,5,6,7,3,6,7,4,2,6,13,5,2,2,I did not find anything odd or suspicious.,"This study is very complete, I would suggest maybe taking out a few questions, perhaps the tardy one.",
86,2,9,5,3,5,7,5,6,7,3,6,7,4,2,6,13,5,2,2,I did not find anything odd or suspicious.,"This study is very complete, I would suggest maybe taking out a few questions, perhaps the tardy one.",
86,2,10,3,1,5,7,5,6,7,3,6,7,4,2,6,13,5,2,2,I did not find anything odd or suspicious.,"This study is very complete, I would suggest maybe taking out a few questions, perhaps the tardy one.",
86,2,14,5,3,2,7,5,6,7,3,6,7,4,2,6,13,5,2,2,I did not find anything odd or suspicious.,"This study is very complete, I would suggest maybe taking out a few questions, perhaps the tardy one.",
86,2,15,1,3,5,7,5,6,7,3,6,7,4,2,6,13,5,2,2,I did not find anything odd or suspicious.,"This study is very complete, I would suggest maybe taking out a few questions, perhaps the tardy one.",
86,2,16,1,1,7,7,5,6,7,3,6,7,4,2,6,13,5,2,2,I did not find anything odd or suspicious.,"This study is very complete, I would suggest maybe taking out a few questions, perhaps the tardy one.",
87,1,1,3,2,4,1,4,6,7,7,6,6,6,1,9,43,3,2,4,no,Thanks!,
87,1,2,7,5,7,1,4,6,7,7,6,6,6,1,9,43,3,2,4,no,Thanks!,
87,1,4,5,6,5,1,4,6,7,7,6,6,6,1,9,43,3,2,4,no,Thanks!,
87,1,5,4,5,7,1,4,6,7,7,6,6,6,1,9,43,3,2,4,no,Thanks!,
87,1,9,6,6,5,1,4,6,7,7,6,6,6,1,9,43,3,2,4,no,Thanks!,
87,1,12,7,5,4,1,4,6,7,7,6,6,6,1,9,43,3,2,4,no,Thanks!,
87,1,14,5,4,3,1,4,6,7,7,6,6,6,1,9,43,3,2,4,no,Thanks!,
87,1,16,6,6,6,1,4,6,7,7,6,6,6,1,9,43,3,2,4,no,Thanks!,
88,1,1,5,6,2,5,7,7,7,7,7,7,4,1,5,35,3,2,4,Not really,,
88,1,2,1,1,7,5,7,7,7,7,7,7,4,1,5,35,3,2,4,Not really,,
88,1,3,5,4,2,5,7,7,7,7,7,7,4,1,5,35,3,2,4,Not really,,
88,1,4,1,1,7,5,7,7,7,7,7,7,4,1,5,35,3,2,4,Not really,,
88,1,6,6,6,2,5,7,7,7,7,7,7,4,1,5,35,3,2,4,Not really,,
88,1,13,7,7,1,5,7,7,7,7,7,7,4,1,5,35,3,2,4,Not really,,
88,1,14,7,7,1,5,7,7,7,7,7,7,4,1,5,35,3,2,4,Not really,,
88,1,16,5,6,2,5,7,7,7,7,7,7,4,1,5,35,3,2,4,Not really,,
89,2,2,5,5,5,4,6,6,6,6,5,4,3,2,8,32,2,2,4,no,,
89,2,6,4,3,5,4,6,6,6,6,5,4,3,2,8,32,2,2,4,no,,
89,2,7,5,6,5,4,6,6,6,6,5,4,3,2,8,32,2,2,4,no,,
89,2,8,4,5,5,4,6,6,6,6,5,4,3,2,8,32,2,2,4,no,,
89,2,11,4,4,5,4,6,6,6,6,5,4,3,2,8,32,2,2,4,no,,
89,2,12,6,4,5,4,6,6,6,6,5,4,3,2,8,32,2,2,4,no,,
89,2,14,5,6,5,4,6,6,6,6,5,4,3,2,8,32,2,2,4,no,,
89,2,16,4,4,5,4,6,6,6,6,5,4,3,2,8,32,2,2,4,no,,
90,2,2,5,5,4,6,5,6,6,6,6,7,5,1,9,38,4,2,4,no.,n/a,
90,2,3,3,4,3,6,5,6,6,6,6,7,5,1,9,38,4,2,4,no.,n/a,
90,2,4,5,5,4,6,5,6,6,6,6,7,5,1,9,38,4,2,4,no.,n/a,
90,2,6,5,4,4,6,5,6,6,6,6,7,5,1,9,38,4,2,4,no.,n/a,
90,2,7,6,6,3,6,5,6,6,6,6,7,5,1,9,38,4,2,4,no.,n/a,
90,2,8,5,6,5,6,5,6,6,6,6,7,5,1,9,38,4,2,4,no.,n/a,
90,2,9,3,1,4,6,5,6,6,6,6,7,5,1,9,38,4,2,4,no.,n/a,
90,2,14,4,5,4,6,5,6,6,6,6,7,5,1,9,38,4,2,4,no.,n/a,
91,4,1,3,3,6,6,5,6,6,6,6,4,2,2,8,23,3,2,4,No.,,
91,4,3,6,6,3,6,5,6,6,6,6,4,2,2,8,23,3,2,4,No.,,
91,4,6,4,3,6,6,5,6,6,6,6,4,2,2,8,23,3,2,4,No.,,
91,4,8,5,4,5,6,5,6,6,6,6,4,2,2,8,23,3,2,4,No.,,
91,4,9,6,5,2,6,5,6,6,6,6,4,2,2,8,23,3,2,4,No.,,
91,4,11,2,3,6,6,5,6,6,6,6,4,2,2,8,23,3,2,4,No.,,
91,4,12,6,5,3,6,5,6,6,6,6,4,2,2,8,23,3,2,4,No.,,
91,4,15,6,5,3,6,5,6,6,6,6,4,2,2,8,23,3,2,4,No.,,
92,2,1,4,3,5,6,7,7,7,7,7,6,1,2,8,21,3,2,4,Many of the questions had to do with taxation and various punishments and penalties.  But nothing stuck out as suspicious.  ,,
92,2,4,1,2,5,6,7,7,7,7,7,6,1,2,8,21,3,2,4,Many of the questions had to do with taxation and various punishments and penalties.  But nothing stuck out as suspicious.  ,,
92,2,9,6,4,6,6,7,7,7,7,7,6,1,2,8,21,3,2,4,Many of the questions had to do with taxation and various punishments and penalties.  But nothing stuck out as suspicious.  ,,
92,2,10,3,3,5,6,7,7,7,7,7,6,1,2,8,21,3,2,4,Many of the questions had to do with taxation and various punishments and penalties.  But nothing stuck out as suspicious.  ,,
92,2,11,6,5,2,6,7,7,7,7,7,6,1,2,8,21,3,2,4,Many of the questions had to do with taxation and various punishments and penalties.  But nothing stuck out as suspicious.  ,,
92,2,12,7,5,7,6,7,7,7,7,7,6,1,2,8,21,3,2,4,Many of the questions had to do with taxation and various punishments and penalties.  But nothing stuck out as suspicious.  ,,
92,2,14,4,4,6,6,7,7,7,7,7,6,1,2,8,21,3,2,4,Many of the questions had to do with taxation and various punishments and penalties.  But nothing stuck out as suspicious.  ,,
92,2,16,2,2,6,6,7,7,7,7,7,6,1,2,8,21,3,2,4,Many of the questions had to do with taxation and various punishments and penalties.  But nothing stuck out as suspicious.  ,,
93,3,3,2,3,2,3,7,7,5,4,4,6,2,1,6,13,3,2,4,No.,,
93,3,4,1,2,6,3,7,7,5,4,4,6,2,1,6,13,3,2,4,No.,,
93,3,6,2,1,6,3,7,7,5,4,4,6,2,1,6,13,3,2,4,No.,,
93,3,7,4,4,2,3,7,7,5,4,4,6,2,1,6,13,3,2,4,No.,,
93,3,8,5,3,4,3,7,7,5,4,4,6,2,1,6,13,3,2,4,No.,,
93,3,9,1,1,2,3,7,7,5,4,4,6,2,1,6,13,3,2,4,No.,,
93,3,12,7,5,3,3,7,7,5,4,4,6,2,1,6,13,3,2,4,No.,,
93,3,15,7,3,2,3,7,7,5,4,4,6,2,1,6,13,3,2,4,No.,,
94,3,2,3,2,4,6,7,7,7,7,6,2,4,1,8,16,4,2,4,Not really,Some of those were pretty interesting. I'd be interested in learning more about a few of those proposed ideas.,
94,3,4,2,2,5,6,7,7,7,7,6,2,4,1,8,16,4,2,4,Not really,Some of those were pretty interesting. I'd be interested in learning more about a few of those proposed ideas.,
94,3,6,7,7,2,6,7,7,7,7,6,2,4,1,8,16,4,2,4,Not really,Some of those were pretty interesting. I'd be interested in learning more about a few of those proposed ideas.,
94,3,8,5,4,2,6,7,7,7,7,6,2,4,1,8,16,4,2,4,Not really,Some of those were pretty interesting. I'd be interested in learning more about a few of those proposed ideas.,
94,3,11,6,4,2,6,7,7,7,7,6,2,4,1,8,16,4,2,4,Not really,Some of those were pretty interesting. I'd be interested in learning more about a few of those proposed ideas.,
94,3,13,5,4,3,6,7,7,7,7,6,2,4,1,8,16,4,2,4,Not really,Some of those were pretty interesting. I'd be interested in learning more about a few of those proposed ideas.,
94,3,15,3,2,4,6,7,7,7,7,6,2,4,1,8,16,4,2,4,Not really,Some of those were pretty interesting. I'd be interested in learning more about a few of those proposed ideas.,
94,3,16,3,2,4,6,7,7,7,7,6,2,4,1,8,16,4,2,4,Not really,Some of those were pretty interesting. I'd be interested in learning more about a few of those proposed ideas.,
95,4,1,6,2,6,5,6,7,7,7,7,6,3,2,8,46,4,2,4,no,,
95,4,4,7,5,5,5,6,7,7,7,7,6,3,2,8,46,4,2,4,no,,
95,4,8,6,2,4,5,6,7,7,7,7,6,3,2,8,46,4,2,4,no,,
95,4,9,4,2,4,5,6,7,7,7,7,6,3,2,8,46,4,2,4,no,,
95,4,10,2,2,7,5,6,7,7,7,7,6,3,2,8,46,4,2,4,no,,
95,4,12,7,5,4,5,6,7,7,7,7,6,3,2,8,46,4,2,4,no,,
95,4,13,7,2,5,5,6,7,7,7,7,6,3,2,8,46,4,2,4,no,,
95,4,14,6,3,6,5,6,7,7,7,7,6,3,2,8,46,4,2,4,no,,
96,4,1,5,4,3,6,5,6,6,7,5,7,1,1,8,32,4,2,4,There was one unrelated question in one of the sections.,,
96,4,6,1,1,6,6,5,6,6,7,5,7,1,1,8,32,4,2,4,There was one unrelated question in one of the sections.,,
96,4,8,7,6,1,6,5,6,6,7,5,7,1,1,8,32,4,2,4,There was one unrelated question in one of the sections.,,
96,4,10,1,1,6,6,5,6,6,7,5,7,1,1,8,32,4,2,4,There was one unrelated question in one of the sections.,,
96,4,12,5,3,3,6,5,6,6,7,5,7,1,1,8,32,4,2,4,There was one unrelated question in one of the sections.,,
96,4,14,5,4,2,6,5,6,6,7,5,7,1,1,8,32,4,2,4,There was one unrelated question in one of the sections.,,
96,4,15,6,4,2,6,5,6,6,7,5,7,1,1,8,32,4,2,4,There was one unrelated question in one of the sections.,,
96,4,16,1,1,7,6,5,6,6,7,5,7,1,1,8,32,4,2,4,There was one unrelated question in one of the sections.,,
97,4,2,5,4,5,7,7,7,7,7,7,6,2,2,8,22,4,2,4,The final questions about how I felt about myself taking the survey made me feel more responsible about my choices in general,,
